"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2014-12-31,"Northeast Dallas","TX","Dallas-Fort Worth","Dallas","Dallas",0,1631,-0.000612745098039216,0.00865800865800866,0.138171667829728,51818
2014-12-31,"Paradise","NV","Las Vegas","Clark","Las Vegas",1,1179,-0.00169348010160881,0.00769230769230769,0.0120171673819742,56866
2014-12-31,"Maryvale","AZ","Phoenix","Maricopa","Phoenix",2,929,0.00650054171180932,0.0242557883131202,0.0617142857142857,46980
2014-12-31,"Upper West Side","NY","New York","New York","New York",3,4067,0.00246487552378605,-0.00391868723977468,0.0449640287769784,18863
2014-12-31,"South Los Angeles","CA","Los Angeles","Los Angeles","Los Angeles",4,2110,0.0124760076775432,0.0710659898477157,0.15174672489083,22195
2014-12-31,"Sherman Oaks","CA","Los Angeles","Los Angeles","Los Angeles",5,2512,0.00600720865038046,0.0194805194805195,0.059915611814346,33843
2014-12-31,"Upper East Side","NY","New York","New York","New York",6,4045,0.00471932439145554,0.0132765531062124,0.141043723554302,17420
2014-12-31,"Sunrise Manor","NV","Las Vegas","Clark","Las Vegas",7,1042,0.00288739172281039,0.00773694390715667,0.0378486055776892,40000
2014-12-31,"East New York","NY","New York","Kings","New York",8,1949,-0.0201106083459025,-0.0575435203094778,-0.0413182488932612,5206
2014-12-31,"Southeast Los Angeles","CA","Los Angeles","Los Angeles","Los Angeles",9,1938,0.0104275286757039,0.0521172638436482,0.136656891495601,13682
2014-12-31,"Spring Valley","NV","Las Vegas","Clark","Las Vegas",10,1173,0.000853242320819113,0.00428082191780822,0.0103359173126615,59933
2014-12-31,"Deer Valley","AZ","Phoenix","Maricopa","Phoenix",11,1208,0.00165837479270315,0.00834724540901502,0.0671378091872792,49667
2014-12-31,"Astoria","NY","New York","Queens","New York",12,2469,0.01230012300123,0.017724649629019,0.116689280868385,3545
2014-12-31,"Paradise Valley","AZ","Phoenix","Maricopa","Phoenix",13,1483,-0.00669792364367046,-0.00201884253028264,0.0585296216987866,54237
2014-12-31,"North Mountain","AZ","Phoenix","Maricopa","Phoenix",14,1096,0.00182815356489945,0.00827966881324747,0.0798029556650246,46126
2014-12-31,"Washington Heights","NY","New York","New York","New York",15,2541,-0.00547945205479452,-0.011284046692607,0.0439605587510271,788
2014-12-31,"Far North","TX","Dallas-Fort Worth","Dallas","Dallas",16,2169,0.00138504155124654,0.00743149094287041,0.0575329107752316,28596
2014-12-31,"Hollywood","CA","Los Angeles","Los Angeles","Los Angeles",17,2664,0.0148571428571429,0.0341614906832298,0.11324697033013,5428
2014-12-31,"Williamsburg","NY","New York","Kings","New York",18,2809,-0.0123066104078762,-0.0494077834179357,-0.0652246256239601,8871
2014-12-31,"Bedford Stuyvesant","NY","New York","Kings","New York",19,2635,-0.00415721844293273,-0.0211738484398217,-0.0219005196733482,3067
2014-12-31,"Camelback East","AZ","Phoenix","Maricopa","Phoenix",20,1274,0,-0.00312989045383412,0.0374592833876222,41375
2014-12-31,"Flatbush","NY","New York","Kings","New York",21,2245,-0.0162138475021911,-0.0430520034100597,-0.0994785399117529,2475
2014-12-31,"East Side","TX","El Paso","El Paso","El Paso",22,1035,0.00387972841901067,-0.0170940170940171,-0.0105162523900574,36066
2014-12-31,"Southeast Dallas","TX","Dallas-Fort Worth","Dallas","Dallas",23,995,0.00201409869083585,0.00606673407482305,0.0596379126730564,29550
2014-12-31,"Crown Heights","NY","New York","Kings","New York",24,2430,-0.00164338537387017,-0.00735294117647059,-0.05336969224776,2298
2014-12-31,"Alahambra","AZ","Phoenix","Maricopa","Phoenix",25,998,0,0.0152594099694812,0.0572033898305085,31067
2014-12-31,"Jamaica","NY","New York","Queens","New York",26,1860,0.00703844071467244,-0.0106382978723404,0.0391061452513966,8788
2014-12-31,"Roosevelt","CA","Fresno","Fresno","Fresno",27,1002,0.00602409638554217,0.0193285859613428,-0.0176470588235294,23972
2014-12-31,"Williamsbridge","NY","New York","Bronx","New York",28,1722,-0.00749279538904899,-0.0154373927958834,0.0231729055258467,2565
2014-12-31,"North Scottsdale","AZ","Phoenix","Maricopa","Scottsdale",29,2415,0.00290697674418605,0.0024906600249066,0.062472503299604,55443
2014-12-31,"East Harlem","NY","New York","New York","New York",30,2807,0.00862378727991376,-0.0123152709359606,0.0384757676655568,1511
2014-12-31,"East San Jose","CA","San Jose","Santa Clara","San Jose",31,2629,0.0123219098960339,0.0265521280749707,0.130752688172043,19672
2014-12-31,"East Flatbush","NY","New York","Kings","New York",32,1962,-0.0170340681362725,-0.0865921787709497,-0.155038759689922,5261
2014-12-31,"Harlem","NY","New York","New York","New York",33,3060,-0.00130548302872063,-0.00358189514816021,0.0577255444175596,3727
2014-12-31,"Bushwick","NY","New York","Kings","New York",34,2401,-0.000416319733555371,-0.00290697674418605,-0.0357429718875502,736
2014-12-31,"South Mountain","AZ","Phoenix","Maricopa","Phoenix",35,1016,0.0019723865877712,0.0139720558882236,0.0550363447559709,28875
2014-12-31,"Corona","NY","New York","Queens","New York",36,2124,0,0.0028328611898017,0.0657300551931761,1608
2014-12-31,"Enterprise","NV","Las Vegas","Clark","Las Vegas",37,1248,0.00160513643659711,0.00483091787439614,0.012987012987013,43592
2014-12-31,"East Memphis-Colonial-Yorkshire","TN","Memphis","Shelby","Memphis",38,938,0.00428265524625268,0.00643776824034335,0.0539325842696629,38222
2014-12-31,"Sunset Park","NY","New York","Kings","New York",39,2029,-0.0179090029041626,-0.0438265786993402,-0.0649769585253456,1102
2014-12-31,"Alief","TX","Houston","Harris","Houston",40,1256,0.00641025641025641,0.0219690805532954,0.0311986863711002,20944
2014-12-31,"South Side","TX","Corpus Christi","Nueces","Corpus Christi",41,1549,-0.010223642172524,-0.0183776932826362,0.0319786808794137,24768
2014-12-31,"North Hollywood","CA","Los Angeles","Los Angeles","Los Angeles",42,2390,0.00546907867059318,0.0231164383561644,0.0575221238938053,11182
2014-12-31,"Elmhurst","NY","New York","Queens","New York",43,2122,-0.00188146754468485,0.00425934690014198,0.0652610441767068,3559
2014-12-31,"Borough Park","NY","New York","Kings","New York",44,2150,-0.0105844454670962,-0.0648107872988256,-0.0897544453852667,2990
2014-12-31,"Central City","TX","Corpus Christi","Nueces","Corpus Christi",45,1184,-0.00420521446593776,-0.0263157894736842,0.104477611940299,25389
2014-12-31,"Bullard","CA","Fresno","Fresno","Fresno",46,1340,0.00903614457831325,0.0190114068441065,0.0029940119760479,28105
2014-12-31,"Mid City","CA","Los Angeles","Los Angeles","Los Angeles",47,2802,0.0177987649836542,0.0373935579415031,0.146481178396072,9890
2014-12-31,"Bensonhurst","NY","New York","Kings","New York",48,2018,-0.0160897123354461,-0.0802187784867821,-0.105496453900709,3003
2014-12-31,"Southwest Dallas","TX","Dallas-Fort Worth","Dallas","Dallas",49,1191,0.00506329113924051,0.0223175965665236,0.0876712328767123,20761
2014-12-31,"West San Jose","CA","San Jose","Santa Clara","San Jose",50,3484,0.00316729052692197,0.010147868947521,0.133008130081301,19629
2014-12-31,"Northeast","TX","El Paso","El Paso","El Paso",51,916,-0.00217864923747277,-0.019271948608137,0.0043859649122807,23519
2014-12-31,"East","TX","Dallas-Fort Worth","Tarrant","Arlington",52,1144,0.0114942528735632,0.0260089686098655,0.0573012939001848,15204
2014-12-31,"Westlake","CA","Los Angeles","Los Angeles","Los Angeles",53,2236,0.014519056261343,0.0390334572490706,0.0517403574788335,1986
2014-12-31,"Koreatown","CA","Los Angeles","Los Angeles","Los Angeles",54,2442,0.00909090909090909,0.0234702430846605,0.072463768115942,2628
2014-12-31,"North Long Beach","CA","Los Angeles","Los Angeles","Long Beach",55,1970,-0.00555275113579,0.00612870275791624,0.0585706609349812,11132
2014-12-31,"White Haven-Coro Lake","TN","Memphis","Shelby","Memphis",56,793,0.0114795918367347,0.0089058524173028,-0.00501882057716437,25914
2014-12-31,"Soundview","NY","New York","Bronx","New York",57,1791,0.00167785234899329,-0.00555247084952804,0.0686157517899761,601
2014-12-31,"Sun Valley","CA","Los Angeles","Los Angeles","Los Angeles",58,2277,0.00663129973474801,0.0178810907465355,0.0610438024231128,14813
2014-12-31,"Lower East Side","NY","New York","New York","New York",59,3596,0.00897867564534231,0.0149590742308778,0.063905325443787,1386
2014-12-31,"Logan Square","IL","Chicago","Cook","Chicago",60,1713,-0.00868055555555556,-0.0278093076049943,0.0275944811037792,7092
2014-12-31,"South Bronx","NY","New York","Bronx","New York",61,1782,0.00906002265005663,-0.00724233983286908,0.0645161290322581,727
2014-12-31,"Northwest","TX","El Paso","El Paso","El Paso",62,1391,0.0138483965014577,0.0273264401772526,-0.0141743444365698,20616
2014-12-31,"Southeast","TX","Dallas-Fort Worth","Tarrant","Arlington",63,1359,0.00666666666666667,0.0149365197908887,0.0326747720364742,23387
2014-12-31,"South Scottsdale","AZ","Phoenix","Maricopa","Scottsdale",64,1420,-0.00350877192982456,0.00353356890459364,0.0765731614859742,39939
2014-12-31,"Flushing","NY","New York","Queens","New York",65,2176,0.00138057984353428,0.00508083140877598,0.0766947055912914,6278
2014-12-31,"Preston Hollow","TX","Dallas-Fort Worth","Dallas","Dallas",66,2049,0.010853478046374,0.0229655516724913,0.119672131147541,18054
2014-12-31,"Canarsie","NY","New York","Kings","New York",67,1913,-0.0134089736977824,-0.0520317145688801,-0.0449326010983525,3626
2014-12-31,"Little Village","IL","Chicago","Cook","Chicago",68,1290,-0.00769230769230769,-0.0197568389057751,-0.0053970701619121,3015
2014-12-31,"Estrella","AZ","Phoenix","Maricopa","Phoenix",69,999,0.00301204819277108,0.0111336032388664,0.0449790794979079,17217
2014-12-31,"Canoga Park","CA","Los Angeles","Los Angeles","Los Angeles",70,2447,0.00616776315789474,0.0212854757929883,0.0583910034602076,12195
2014-12-31,"Boyle Heights","CA","Los Angeles","Los Angeles","Los Angeles",71,1877,0,0.0245633187772926,0.0781160252728317,3754
2014-12-31,"Sylmar","CA","Los Angeles","Los Angeles","Los Angeles",72,2266,0.00621669626998224,0.0152329749103943,0.0413602941176471,14298
2014-12-31,"Downtown","CA","San Jose","Santa Clara","San Jose",73,2742,0.00808823529411765,0.0227527042148452,0.14440734557596,12238
2014-12-31,"Ahwatukee Foothills","AZ","Phoenix","Maricopa","Phoenix",74,1516,0,0.00932090545938748,0.0676056338028169,27302
2014-12-31,"West","TX","Dallas-Fort Worth","Tarrant","Arlington",75,1415,0.00783475783475784,0.0238784370477569,0.0481481481481481,21994
2014-12-31,"Pacoima","CA","Los Angeles","Los Angeles","Los Angeles",76,2122,0.00188857412653447,0.0109575988565984,0.0674044265593561,9825
2014-12-31,"Gravesend","NY","New York","Kings","New York",77,2108,-0.00236630383341221,-0.0418181818181818,-0.0858629661751951,2752
2014-12-31,"Evergreen","CA","San Jose","Santa Clara","San Jose",78,3190,0.00567465321563682,0.0244059087989724,0.141323792486583,23068
2014-12-31,"Sharpstown","TX","Houston","Harris","Houston",79,1318,0.0107361963190184,0.0296875,0.0865622423742786,12059
2014-12-31,"San Pedro","CA","Los Angeles","Los Angeles","Los Angeles",80,2376,0.011063829787234,0.0245795601552393,0.0904084442404773,13123
2014-12-31,"North Valley","CA","San Jose","Santa Clara","San Jose",81,2775,0.00762527233115468,0.0304493130337913,0.129426129426129,14070
2014-12-31,"Sheepshead Bay","NY","New York","Kings","New York",82,2065,-0.000484027105517909,-0.0453074433656958,-0.122769753610875,5559
2014-12-31,"Murray Hill","NY","New York","Queens","New York",83,2255,0.00400712377560107,0.0112107623318386,0.0830931796349664,5235
2014-12-31,"Willow Glen","CA","San Jose","Santa Clara","San Jose",84,3246,-0.000307976593778873,0.00433168316831683,0.130616509926855,18209
2014-12-31,"North Raleigh","NC","Raleigh","Wake","Raleigh",85,1442,-0.000693000693000693,-0.00138504155124654,0.0048780487804878,25541
2014-12-31,"South Ozone Park","NY","New York","Queens","New York",86,1858,0.00759219088937093,-0.00853788687299893,0.0287929125138427,7542
2014-12-31,"Southwest","CA","San Diego","San Diego","Chula Vista",87,1969,0.000508130081300813,0.0154718927282104,0.0368615060558189,11542
2014-12-31,"Northridge","CA","Los Angeles","Los Angeles","Los Angeles",88,2873,0.00595238095238095,0.015553199010251,0.0812946932630787,13888
2014-12-31,"West Anaheim","CA","Los Angeles","Orange","Anaheim",89,2313,0.000865426222414539,0.00260078023407022,0.028914590747331,8846
2014-12-31,"Forest Hills","NY","New York","Queens","New York",90,2305,0.0131868131868132,0.0235346358792185,0.0681186283595922,5412
2014-12-31,"East Village","NY","New York","New York","New York",91,4205,0.00742692860565405,0.0198884307543051,0.134646519158122,1480
2014-12-31,"Eldridge - West Oaks","TX","Houston","Harris","Houston",92,1810,0,0.00110619469026549,0.0313390313390313,10237
2014-12-31,"Cordova-Appling","TN","Memphis","Shelby","Memphis",93,1248,0.00483091787439614,0.00483091787439614,0.00889248181083266,20325
2014-12-31,"Blossom Valley","CA","San Jose","Santa Clara","San Jose",94,2829,0.00390347764371895,0.0242577842143374,0.115536277602524,17111
2014-12-31,"Jackson Heights","NY","New York","Queens","New York",95,2158,0.00139211136890951,-0.00185013876040703,0.0757726819541376,1512
2014-12-31,"Northwest Raleigh","NC","Raleigh","Wake","Raleigh",96,1471,-0.004062288422478,-0.00876010781671159,0.00615595075239398,20716
2014-12-31,"Far Rockaway","NY","New York","Queens","New York",97,1863,0.000537056928034372,-0.0142857142857143,0.0501691093573844,2513
2014-12-31,"Ridgewood","NY","New York","Queens","New York",98,2135,0.0147338403041825,0.0152163575844032,0.118386589837611,801
2014-12-31,"West Rogers Park","IL","Chicago","Cook","Chicago",99,1527,-0.0205259781911482,-0.0608856088560886,-0.0450281425891182,12177
2014-12-31,"Reseda","CA","Los Angeles","Los Angeles","Los Angeles",100,2321,0.00650477016478751,0.0188762071992976,0.0607861060329068,13178
2014-12-31,"Mira Mesa","CA","San Diego","San Diego","San Diego",101,2218,0.00864029104138245,0.0183654729109275,0.0587112171837709,19071
2014-12-31,"East Elmhurst","NY","New York","Queens","New York",102,2255,0.000887705281846427,0.0103046594982079,0.0898985016916385,3061
2014-12-31,"Midtown","TN","Memphis","Shelby","Memphis",103,734,-0.00407055630936228,0.00685871056241427,-0.0160857908847185,21140
2014-12-31,"Cambrian Park","CA","San Jose","Santa Clara","San Jose",104,3187,0.00157133878064111,0.0120673229596697,0.122183098591549,19700
2014-12-31,"Hickory Ridge-South Riverdale","TN","Memphis","Shelby","Memphis",105,981,0.00306748466257669,0.0123839009287926,0.0176348547717842,12019
2014-12-31,"Panorama City","CA","Los Angeles","Los Angeles","Los Angeles",106,2123,0.00425733207190161,0.0157894736842105,0.082610912799592,6931
2014-12-31,"Princess Anne","VA","Virginia Beach","Virginia Beach City","Virginia Beach",107,1747,-0.00342270393610953,-0.00455840455840456,0.00344629523262493,20621
2014-12-31,"Midwood","NY","New York","Kings","New York",108,2108,-0.00753295668549906,-0.0542844324809332,-0.116883116883117,4764
2014-12-31,"Central Southwest","TX","Houston","Harris","Houston",109,1248,0.00645161290322581,0.0212765957446809,0.0585241730279898,16161
2014-12-31,"North Hills","CA","Los Angeles","Los Angeles","Los Angeles",110,2435,0.00744724865535788,0.0213926174496644,0.0522904062229905,10996
2014-12-31,"South Dorchester","MA","Boston","Suffolk","Boston",111,2297,0.000871459694989107,0.00481189851268591,0.0794172932330827,5266
2014-12-31,"Roxbury","MA","Boston","Suffolk","Boston",112,2434,0.00205846027171676,0.0218303946263644,0.0866071428571428,2842
2014-12-31,"South Belt - Ellington","TX","Houston","Harris","Houston",113,1357,0.00518518518518519,0.0164794007490637,0.06015625,12894
2014-12-31,"Southeast Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",114,1142,0,0.0334841628959276,0.0662931839402428,14271
2014-12-31,"Clear Lake","TX","Houston","Harris","Houston",115,1663,0.00848999393571862,0.0202453987730061,0.074983839689722,16707
2014-12-31,"Northside-Northline","TX","Houston","Harris","Houston",116,1213,0.00663900414937759,0.0108333333333333,0.099728014505893,11002
2014-12-31,"Park Slope","NY","New York","Kings","New York",117,2786,0.0065028901734104,-0.0241681260945709,0.0171595472800292,3386
2014-12-31,"Cedar Crest","TX","Dallas-Fort Worth","Dallas","Dallas",118,868,-0.0068649885583524,0.00462962962962963,0.0211764705882353,17816
2014-12-31,"Oxford Circle","PA","Philadelphia","Philadelphia","Philadelphia",119,1097,0.00274223034734918,0,0.0599033816425121,17147
2014-12-31,"East Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",120,1238,0.00242914979757085,0.0197693574958814,0.0333889816360601,18422
2014-12-31,"Northeast Raleigh","NC","Raleigh","Wake","Raleigh",121,1216,0.00578990901571547,0.0133333333333333,0.0184254606365159,20158
2014-12-31,"Green Run","VA","Virginia Beach","Virginia Beach City","Virginia Beach",122,1366,0.00220102714600147,0.00886262924667651,0.0148588410104012,17071
2014-12-31,"Winnetka Heights","TX","Dallas-Fort Worth","Dallas","Dallas",123,1126,0.00535714285714286,0.0330275229357798,0.0953307392996109,9474
2014-12-31,"Wilmington","CA","Los Angeles","Los Angeles","Los Angeles",124,2179,0.00693160813308688,0.0283152430391694,0.092778335005015,7394
2014-12-31,"Mission","CA","San Francisco","San Francisco","San Francisco",125,4374,0.00413223140495868,0.0200559701492537,0.158675496688742,4202
2014-12-31,"Archer Heights","IL","Chicago","Cook","Chicago",126,1404,-0.00496102055279943,-0.0154277699859748,-0.00142247510668563,5037
2014-12-31,"Bath Beach","NY","New York","Kings","New York",127,1977,-0.0139650872817955,-0.0678925035360679,-0.0868360277136259,1944
2014-12-31,"Northeast Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",128,1330,0.00605143721633888,0.0160427807486631,0.0358255451713396,17490
2014-12-31,"Central Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",129,1175,0.00858369098712446,0.0279965004374453,0.0585585585585586,15786
2014-12-31,"Raleigh","TN","Memphis","Shelby","Memphis",130,869,0.00346420323325635,-0.00114942528735632,0.014002333722287,14224
2014-12-31,"Woodward Park","CA","Fresno","Fresno","Fresno",131,1587,0.00697969543147208,0.00890019071837254,0.0386125654450262,17033
2014-12-31,"Kingwood Area","TX","Houston","Harris","Houston",132,1800,0.000555864369093941,0.00334448160535117,0.0344827586206897,19992
2014-12-31,"Greater Fondren Southwest","TX","Houston","Harris","Houston",133,1349,0.00897531787584144,0.0196523053665911,0.0580392156862745,11340
2014-12-31,"Central City","AZ","Phoenix","Maricopa","Phoenix",134,938,0.00428265524625268,0.0229007633587786,0.044543429844098,8998
2014-12-31,"Gramercy","NY","New York","New York","New York",135,3570,-0.00557103064066852,-0.0216497670594683,0.0124787294384572,3419
2014-12-31,"South Austin","IL","Chicago","Cook","Chicago",136,1401,-0.00849256900212314,-0.000713266761768902,0.0211370262390671,4533
2014-12-31,"Brownsville","NY","New York","Kings","New York",137,1926,-0.02776375567895,-0.0704633204633205,-0.0595703125,1456
2014-12-31,"Lower Valley","TX","El Paso","El Paso","El Paso",138,876,0.0022883295194508,-0.00792751981879955,0.019790454016298,11224
2014-12-31,"Encino","CA","Los Angeles","Los Angeles","Los Angeles",139,3262,0.00523882896764253,0.0184202310334062,0.105762711864407,15277
2014-12-31,"Ozone Park","NY","New York","Queens","New York",140,1891,0.00318302387267905,-0.00105652403592182,0.0350301039956212,3554
2014-12-31,"The Heights","NJ","New York","Hudson","Jersey City",141,2220,-0.00269541778975741,0.0192837465564738,0.0792416140009723,7551
2014-12-31,"Fresno High Roeding","CA","Fresno","Fresno","Fresno",142,982,0.00306435137895812,0.0123711340206186,-0.0238568588469185,13057
2014-12-31,"Rogers Park","IL","Chicago","Cook","Chicago",143,1498,-0.0341715022566086,-0.0804174340085942,-0.0649188514357054,8425
2014-12-31,"Albany Park","IL","Chicago","Cook","Chicago",144,1647,-0.00962116656644618,-0.0413271245634459,0.00426829268292683,5713
2014-12-31,"Downtown","TN","Memphis","Shelby","Memphis",145,641,0.0126382306477093,0,-0.0108024691358025,15469
2014-12-31,"Kensington","NY","New York","Kings","New York",146,2215,-0.009391771019678,-0.0419550173010381,-0.0634249471458774,1255
2014-12-31,"Kempsville","VA","Virginia Beach","Virginia Beach City","Virginia Beach",147,1404,0.00214132762312634,0.0151843817787419,0.0107991360691145,17467
2014-12-31,"Flatlands","NY","New York","Kings","New York",148,1952,-0.0171198388721047,-0.0718021873514028,-0.120720720720721,4988
2014-12-31,"Richmond Hill","NY","New York","Queens","New York",149,1913,0.00525486074619023,-0.0103466114847387,0.0208110992529349,2652
2014-12-31,"Encanto","AZ","Phoenix","Maricopa","Phoenix",150,1109,0.00543970988213962,0.0127853881278539,0.0684007707129094,14996
2014-12-31,"Little Havana","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",151,1375,-0.000726744186046512,-0.00506512301013025,-0.0122126436781609,3915
2014-12-31,"Northwest","CA","San Diego","San Diego","Chula Vista",152,2001,0.0015015015015015,0.0131645569620253,0.0319752449716349,8087
2014-12-31,"Central City","CA","Los Angeles","Los Angeles","Los Angeles",153,2058,0.0183077684314696,0.0825881115202525,0.129527991218441,2175
2014-12-31,"Maspeth","NY","New York","Queens","New York",154,2229,0.00905387052965143,0.0309898242368178,0.120100502512563,3704
2014-12-31,"Westwood","CA","Los Angeles","Los Angeles","Los Angeles",155,4016,0.00475356517388041,0.0072736393278154,0.132543711223914,9701
2014-12-31,"Queens Village","NY","New York","Queens","New York",156,2057,0.00243664717348928,-0.00915221579961464,0.0713541666666667,8422
2014-12-31,"Flagami","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",157,1685,-0.00589970501474926,0.00958657878969443,0.0218314129775622,10377
2014-12-31,"Lake Highlands","TX","Dallas-Fort Worth","Dallas","Dallas",158,1132,0.00176991150442478,0.00354609929078014,0.00532859680284192,7029
2014-12-31,"Hoover","CA","Fresno","Fresno","Fresno",159,1193,0.0127334465195246,0.028448275862069,0.0275624461670973,10636
2014-12-31,"Bay Ridge","NY","New York","Kings","New York",160,2274,-0.0138768430182134,-0.0461409395973154,-0.00043956043956044,4108
2014-12-31,"Lake View","IL","Chicago","Cook","Chicago",161,2035,-0.0225744476464938,-0.0656565656565657,0.0272589601211509,13570
2014-12-31,"Lone Mountain","NV","Las Vegas","Clark","Las Vegas",162,1246,0.0040290088638195,0.0113636363636364,0.0213114754098361,17125
2014-12-31,"Casas Adobes","AZ","Tucson","Pima","Tucson",163,1151,-0.00259965337954939,-0.00346320346320346,0.0185840707964602,18295
2014-12-31,"Northeast Anaheim","CA","Los Angeles","Orange","Anaheim",164,2449,0.00204582651391162,0.00122649223221586,0.0242576327896278,8167
2014-12-31,"Englewood","IL","Chicago","Cook","Chicago",165,1215,-0.00897226753670473,-0.0153970826580227,-0.018578352180937,5493
2014-12-31,"Centennial Hills","NV","Las Vegas","Clark","Las Vegas",166,1244,0.0024174053182917,0.0105605199025183,0.0146818923327896,18345
2014-12-31,"Fairgrounds","CA","San Jose","Santa Clara","San Jose",167,2585,0.00897736143637783,0.0286510147234381,0.115666810530859,7060
2014-12-31,"Granada Hills","CA","Los Angeles","Los Angeles","Los Angeles",168,2585,0.00544535200311163,0.0237623762376238,0.0491071428571429,14106
2014-12-31,"Gresham","IL","Chicago","Cook","Chicago",169,1288,-0.010752688172043,-0.0249810749432248,-0.0197869101978691,8404
2014-12-31,"Valencia","CA","Los Angeles","Los Angeles","Santa Clarita",170,2469,0.00488400488400488,0.0131308986458761,0.0339195979899497,14881
2014-12-31,"Golfcrest - Bellfort - Reveille","TX","Houston","Harris","Houston",171,1246,0.00727566693613581,0.0196399345335516,0.0806591500433651,9620
2014-12-31,"Michael Way","NV","Las Vegas","Clark","Las Vegas",172,1022,0,0.00590551181102362,0.0365111561866126,11508
2014-12-31,"Woodside","NY","New York","Queens","New York",173,2316,0.0117955439056356,0.0220653133274493,0.106017191977077,1339
2014-12-31,"Mclane","CA","Fresno","Fresno","Fresno",174,1066,-0.00187265917602996,0.00282220131702728,0.00376647834274953,10949
2014-12-31,"Santa Teresa","CA","San Jose","Santa Clara","San Jose",175,2864,0.00455980357769204,0.0210338680926916,0.122696981575853,13881
2014-12-31,"Greater Uptown","TX","Houston","Harris","Houston",176,2246,0.00447227191413238,0.0293308890925756,0.155349794238683,16832
2014-12-31,"Highland Park","CA","Los Angeles","Los Angeles","Los Angeles",177,2290,0.011037527593819,0.0223214285714286,0.0915157292659676,6107
2014-12-31,"Bayside","NY","New York","Queens","New York",178,2249,0.00401785714285714,0.000890075656430797,0.0633569739952719,8297
2014-12-31,"Brighton Park","IL","Chicago","Cook","Chicago",179,1377,-0.00217391304347826,-0.0100647016534867,0.0177383592017738,3115
2014-12-31,"Southwest","TX","Dallas-Fort Worth","Tarrant","Arlington",180,1539,0.00260586319218241,0.0165125495376486,0.0476514635806671,15340
2014-12-31,"Coney Island","NY","New York","Kings","New York",181,2063,-0.0194866920152091,-0.0835184362505553,-0.0810690423162583,2238
2014-12-31,"Woodlake - Briarmeadow","TX","Houston","Harris","Houston",182,1514,0.0154258886653253,0.0470262793914246,0.0860832137733142,7341
2014-12-31,"Southwest Anaheim","CA","Los Angeles","Orange","Anaheim",183,2334,0.00042863266180883,-0.00596252129471891,0.0178805058874836,8076
2014-12-31,"Central","TX","El Paso","El Paso","El Paso",184,913,0.0032967032967033,-0.00760869565217391,0.0189732142857143,7906
2014-12-31,"University City","CA","San Diego","San Diego","San Diego",185,2384,0.004212299915754,0.0118845500848896,0.0396860008722198,11866
2014-12-31,"Oak Lawn","TX","Dallas-Fort Worth","Dallas","Dallas",186,1677,-0.00415676959619952,-0.00651658767772512,0.0474703310430981,12285
2014-12-31,"Summerlin North","NV","Las Vegas","Clark","Las Vegas",187,1420,-0.00629811056682995,-0.00420757363253857,-0.00560224089635854,20249
2014-12-31,"Hamilton Heights","NY","New York","New York","New York",188,2747,-0.0054308472121651,0.00585865983156353,0.084484800631662,675
2014-12-31,"Rancho Penasquitos","CA","San Diego","San Diego","San Diego",189,2645,-0.00339110776186888,-0.00113293051359517,0.0487708168120539,14261
2014-12-31,"Winnetka","CA","Los Angeles","Los Angeles","Los Angeles",190,2430,0.0062111801242236,0.0188679245283019,0.0615989515072084,11021
2014-12-31,"Sunnyside","NY","New York","Queens","New York",191,2434,0.0129005409904286,0.0141666666666667,0.0817777777777778,1133
2014-12-31,"Chelsea","NY","New York","New York","New York",192,5304,0.000565930956423316,0.00568828213879408,0.165458141067897,4074
2014-12-31,"Mid City West","CA","Los Angeles","Los Angeles","Los Angeles",193,4447,0.00135104706147264,0.0349080754014429,0.18555051986137,5539
2014-12-31,"Brighton","MA","Boston","Suffolk","Boston",194,2124,-0.0157553290083411,-0.027027027027027,0.0609390609390609,7119
2014-12-31,"Greenville","NJ","New York","Hudson","Jersey City",195,1983,-0.0245941957697983,-0.0178306092124814,0.0525477707006369,7423
2014-12-31,"Alameda - West Flagler","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",196,1817,-0.00055005500550055,0.0150837988826816,0.0341491178144565,7528
2014-12-31,"Memorial","TX","Houston","Harris","Houston",197,3100,0.0120796604635978,0.0140660778541053,0.127272727272727,14728
2014-12-31,"Woodland Hills","CA","Los Angeles","Los Angeles","Los Angeles",198,3189,0,0.0130241423125794,0.081383519837233,14850
2014-12-31,"El Sereno","CA","Los Angeles","Los Angeles","Los Angeles",199,1968,-0.000507872016251904,0.00613496932515337,0.0462519936204147,7192
2014-12-31,"Greenwich Village","NY","New York","New York","New York",200,4391,0.00526556776556777,0.0202137546468401,0.127921911122528,2066
2014-12-31,"South Shore","IL","Chicago","Cook","Chicago",201,1258,-0.019485580670304,-0.0660727542687454,-0.0404271548436308,5778
2014-12-31,"Palms","CA","Los Angeles","Los Angeles","Los Angeles",202,3159,0.00894282976684765,0.0236552171095269,0.167837338262477,3105
