"RegionName","City","State","Metro","CountyName","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12"
"Hyde Park","Boston","MA","Boston","Suffolk",82.4393,78.9659,82.796,87.243,90.131,81.903,78.0753,79.0088,81.0963,75.1183,79.9857,93.621,94.6791,95.5422,94.5712,90.7172,90.7209,91.1806,99.3244,99.8661,90.544,95.3676,94.2613,97.0381,98.9108,106.8359,108.553,111.6551,111.7008,113.1021,106.3954,107.1937,110.1497,110.6174,114.6546,117.0095,115.1155,113.209,109.6474,118.2924,121.6419,123.9537,125.43,126.9669,120.2811,126.6171,113.2627,123.9501,118.6443,121.1334,134.0189,139.7061,146.9397,145.0319,135.5153,151.0881,146.7957,,,166.666666666667,154.1136,164.3187,169.0234,179.5029,179.5781,169.7095,151.6229,,185.648,189.3657,186.5338,181.5852,176.4066,176.9892,177.7699,183.9711,199.7521,190.2753,182.5242,185.277,194.6453,208.2353,205.4794,203.3594,200.7745,204.665,209.9489,214.4742,221.6943,220.2917,212.1116,210.856,218.1818,222.4003,217.3107,231.7837,253.1574,249.9273,240.0308,239.4594,241.0468,236.9868,224.6464,229.6015,243.4268,249.4737,264.7038,246.6241,235.213,253.4953,257.6827,263.764,261.8521,259.6228,269.7727,266.3688,259.8686,249.278,236.8183,235.8732,251.4551,239.8018,234.8828,245.6215,262.9858,265.8372,256.2176,249.542,248.1483,240.7894,252.0244,259.8628,254.7299,250.0389,237.9898,238.3665,223.8433,237.6446,229.6765,223.2553,222.0903,,,,,,,191.19170984456,,191.838,,,169.826224328594,,,,,184.3372,182.2173,188.709,192.806,212.6136,209.0889,202.0327,182.2522,,181.975,,203.6264,205.3461,209.3305,204.7749,203.6892,,211.7211,,184.638109305761,,,,,193.889541715629,197.8709,,182.2947,201.0806,191.8359,182.2854,,,,151.038742279618,,173.0072,196.6744,200.2646,,,,222.677322677323,206.5203,199.8414,,,,195.85020242915,230.2606,220.5235,221.1157,204.2297,,215.9779,213.5393,,,,,,263.661202185792,247.9773,223.85,,,,
"Old Brooklyn","Cleveland","OH","Cleveland","Cuyahoga",55.4806,54.5319,57.0932,60.5477,57.9841,56.8586,54.3587,56.668,54.6856,58.0683,57.9933,58.4154,59.7781,61.7633,62.5318,62.2933,59.7238,61.489,64.376,64.3847,61.7004,61.476,61.6925,60.2355,63.0799,63.7156,65.0218,62.6381,62.9839,64.9809,63.6279,62.4707,61.8737,61.121,58.4843,60.5385,61.1525,65.7131,66.2347,66.4021,68.9411,66.9555,66.2017,68.3013,68.2634,65.7687,64.9142,68.3243,72.4583,69.3942,76.224,74.3084,72.2663,70.6274,69.8618,69.038,68.6761,67.3911,69.3761,71.022,71.0728,71.0184,73.6471,76.3985,74.9539,73.5839,70.3452,69.8205,70.9374,71.549,71.8054,73.4265,71.7624,73.1393,76.4521,74.2782,74.8582,78.5822,79.2145,77.5942,73.8172,69.5947,71.846,74.7284,76.7499,76.4667,77.518,77.5187,76.1333,79.0859,80.129,82.3302,82.6769,77.7632,73.3509,75.7354,78.4516,78.6783,82.4707,83.1063,79.2514,80.7855,78.9685,74.8889,74.055,76.8666,76.44,80.6867,82.4228,84.6352,87.0737,84.379,83.0858,79.5581,78.7089,78.3929,78.4915,77.4392,77.8505,80.4665,85.1595,84.3784,85.2038,78.3709,76.1007,79.1122,78.2252,74.1109,71.4232,75.2341,77.9247,77.2804,76.7056,75.0527,76.7866,73.873,76.5199,81.7711,81.8858,77.3804,71.8599,76.2766,,76.5639,70.0305,66.3984,66.7037,63.0198,65.6406,68.4478,64.1214,57.9489,,,,43.4782608695652,46.6895,56.1667,62.0142,63.4325,63.8872,69.7275,70.0971,68.6844,59.6974,51.8098,57.2234,45.1905,53.8757,60.8785,65.6277,59.8499,,46.2003,,55.421974522293,53.2049,44.4098,35.7667,45.5193,54.295,52.3102,47.669,48.3304,46.4069,51.784,55.8314,53.8304,51.7276,,49.3229,44.1447,48.3223,55.7979,51.9978,53.8592,53.2687,58.9139,52.421,57.6158,58.1941,47.7274,48.9212,44.7428,45.134,52.1336,55.9962,54.0434,54.5274,54.3702,57.3599,54.7254,46.615,46.3754,43.1701,,,51.3565891472868,45.485,51.3151,61.0443,63.2432,64.2625,58.4059,55.9844
"Middle Village","New York","NY","New York","Queens",,,,,,,,,,,,,,,,,,,,,124.305555555556,,,,,,,147.368421052632,,,,,155.660377358491,,177.4815,,144.8348,,,,,169.965870307167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.233082706767,,277.0709,275.026,260.6292,,262.5796,,296.4445,,299.0944,,292.5661,,,,,,,,446.078431372549,,,,,,,,350.267379679144,,,357.439733998337,,401.7894,,,,,,,,,364.37345003647,381.4375,,,,,,,,,,,326.324412889132,,,,,,,,,,286.842105263158,,,,,,329.861111111111,333.2653,341.7926,330.5772,329.7721,,,384.868421052632,340.9725,,353.1177,,,,,,,440.340909090909,,,442.223587223587,451.9475,,,,,,,,,,,416.304985337243,427.6586,335.6567,347.7661,362.3687,,,,,,,,353.009259259259,387.781,360.5845,355.0111,,,,,,,,,,344.551282051282,,423.1016,,377.6172
"M Streets","Dallas","TX","Dallas-Fort Worth","Dallas",,,,,,,,,68.3199635369189,67.0651,64.6314,64.4023,71.6978,75.9792,73.7118,71.4579,70.4513,73.9588,71.7836,75.0557,69.1556,71.3698,72.6264,67.7811,74.9181,83.0209,90.9752,86.888,84.4776,81.1634,86.8324,91.0972,95.9177,90.4967,87.7298,85.7266,92.1559,95.3734,92.928,97.6254,107.5586,109.9943,97.9884,96.2368,91.047,91.6338,97.8939,100.7824,101.0257,98.4958,97.8693,106.1789,103.7,95.325,93.1638,91.2183,94.2914,95.5343,103.6861,112.0197,120.7759,121.6513,117.4228,107.5842,102.301,107.9801,109.8362,107.8882,109.8528,111.7093,109.8404,115.6123,125.5465,124.2069,125.8201,120.8233,114.5107,113.6193,125.3721,126.1706,119.2919,118.9183,131.0602,124.3851,121.7022,123.1622,121.2241,117.2128,117.7564,125.9962,125.3244,127.6807,126.2822,126.1321,126.9954,129.3378,136.413,139.0739,139.4376,140.3347,136.6096,137.8297,139.003,143.3236,138.024,127.5304,131.5721,143.1153,146.798,149.1307,144.7203,151.7301,146.2719,141.3815,136.7708,140.0557,148.9905,148.9606,154.388,155.5583,157.8257,160.3766,159.8678,156.7478,150.8918,147.2354,152.4702,155.4647,154.2711,156.883,160.6234,164.8227,164.7597,162.7445,172.0074,174.3868,168.7711,170.5802,174.4501,183.1118,171.9294,156.3777,160.0429,167.8156,161.6904,166.2308,169.1422,173.1494,173.4846,155.2339,146.1955,152.6752,160.521,159.785,157.5158,154.2884,146.5979,155.3017,151.9288,154.676,147.2901,141.7601,145.1571,142.2313,141.1682,,149.6805,140.2906,132.147,147.1977,165.2796,,163.0327,153.5576,158.0267,143.3748,147.3472,148.2646,,148.6958,149.5436,157.644,156.5491,153.6864,156.8654,140.7981,150.4829,148.5167,152.6181,151.1431,150.2071,150.8918,158.4133,154.4606,152.6051,157.2017,163.6804,164.6123,154.764,155.8502,166.0203,164.6448,154.1426,155.6578,176.0791,185.014,181.8202,180.8758,176.194,177.1888,173.5737,179.1348,183.3347,171.7771,163.1352,166.7211,177.1214,190.5259,189.4775,189.2868,196.5518,193.5873,181.2271,169.5704,172.5237
"Homecrest","New York","NY","New York","Kings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.223634053367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"West Raleigh","Raleigh","NC","Raleigh","Wake",67.0469,69.3049,70.9182,,75.807,74.9224,67.6228,,,73.9151168335718,,68.9871,72.3908,,73.584,,78.5376,80.419,77.9584,80.5846,83.5412,77.3553,73.1256,77.7963,77.3885,79.4763,82.3146,83.7376,86.06,84.1255,84.4151,85.9676,87.7616,88.8672,90.4082,90.7114,89.753,89.4824,90.1694,90.7335,92.6244,94.9188,93.3098,91.1379,90.3087,84.8707,85.5966,85.1298,88.3543,91.4304,91.5989,88.7871,87.2237,88.4495,87.7799,83.2879,80.5359,80.3695,89.1145,89.06,87.6285,86.255,88.128,88.3111,87.3305,90.476,87.1421,88.4963,86.5599,85.2796,87.0296,90.0191,89.156,87.5397,90.9673,91.0242,89.0723,88.5671,87.1193,88.6983,90.2249,94.2782,100.4854,96.4446,95.1865,91.239,90.2358,89.6339,90.7448,90.7451,92.3175,92.5553,93.8368,93.2065,92.9743,94.7642,94.0504,94.3504,99.7025,100.007,95.8485,92.2765,92.4635,93.3961,96.7309,89.869,94.9028,95.7928,96.8409,89.9267,90.308,91.4659,92.5218,92.3395,92.1373,92.1811,87.7303,93.5367,97.0713,98.8538,95.0845,98.2947,99.3863,101.3543,99.4352,101.2687,103.7216,99.4675,93.7735,95.5774,99.6062,95.836,97.5881,99.9752,95.6445,92.7805,90.9781,91.206,94.8858,94.4842,98.4739,100.3065,101.4467,106.0646,98.6821,99.5145,98.1577,106.6973,110.453,105.4091,104.4391,,,,102.222222222222,94.4918,93.86,95.8643,100.6156,101.8027,95.8455,97.6045,93.4678,98.3612,90.4466,84.4557,87.218,89.743,94.4821,91.8041,94.8627,93.03,91.6406,91.5934,91.8807,93.6381,94.6579,91.9997,,95.8501,90.7631,97.149,97.624,96.011,89.1154,90.0703,95.886,103.7903,91.8092,85.8401,,91.2686,88.4694,102.6885,107.9113,106.2664,104.4844,103.2496,102.727,103.901,99.8592,101.3812,102.1848,101.2505,99.3138,95.8657,96.135,99.5565,103.2275,101.8195,102.7633,102.6075,107.8547,104.4246,103.8347,99.345,94.5361,99.4092,96.0413,99.0531,101.4415,102.533,108.5761,110.7539,104.9244
"Kingsessing","Philadelphia","PA","Philadelphia","Philadelphia",19.3222,19.7424,20.2512,21.055,,,22.4936,,,87.719298245614,,29.057,,14.5144,,14.289,,18.4148,22.978,21.4709,,14.3638,,,,,14.3996865203762,17.694,,21.9197,,,,,,,13.2897603485839,,15.7187,17.7047,,27.9239,,,29.2553191489362,30.8619,,20.7983,,25.7547,,24.7777,26.0341,,18.559,,23.0823,,,,20.3748,18.819,16.8735,,23.874,28.2914,24.1061,,,,,,,,25.4545454545455,31.0695,30.3178,,348.5268,,123.3875,,17.8403,,22.2599,,15.8856,,32.4363,,38.4822,,32.2451,27.8579,,36.1683,,32.92,32.8488,35.9028,36.3717,41.9546,37.8867,37.9945,37.3894,,37.1439,34.7963,37.5557,37.7754,41.1888,42.9083,48.4341,42.1996,39.6913,35.4205,35.0029,35.367,35.9464,39.4094,40.1344,42.1859,43.6515,46.8462,48.9038,49.3178,45.7802,,39.2148,45.6855,40.9133,45.4323,52.0491,54.3288,47.7831,51.5707,52.6619,59.7288,56.3432,52.3679,56.2811,59.4172,,66.4772,,46.1435,,47.1823,46.4624,52.3658,,,,,26.7584097859327,,32.5277,28.0394,,59.7426,,,54.0740740740741,35.9457,38.5721,39.6052,,23.1538,30.1348,38.461,53.1012,50.6345,,,61.7401785714286,,,,28.7878787878788,33.593,,28.5605,28.7313,,,29.2172,,30.0195,43.305,,,24.1472172351885,17.2231,16.6877,31.6771,27.1641,19.9366,17.4466,29.5444,,,,,25,22.4417,,,40.3757,41.0124,,,43.8075,,,,50.9554140127389,,,62.5,,,,14.0449438202247,,
"South Corona","Corona","CA","Riverside","Riverside",78.6254,79.8693,78.4223,76.5092,78.7004,78.9776,78.9134,79.5149,80.6723,80.4499,80.0131,78.5349,78.5324,78.0074,78.8253,80.2915,80.7852,79.8161,79.3642,83.3055,84.4423,84.212,82.1063,82.833,82.2708,80.8377,82.6749,86.262,88.8867,91.637,91.7835,92.8864,95.0389,94.1923,96.4084,99.3281,100.3521,100.8647,101.0866,97.3833,101.7123,102.1748,105.3285,103.2205,103.6673,102.0534,102.1828,102.4802,100.1044,100.5543,104.7038,110.1002,109.3672,108.6575,109.9507,109.6327,108.5175,109.7741,109.5737,113.0401,115.009,117.3641,116.6313,118.1172,120.3108,119.6174,122.9113,125.945,126.6926,128.7132,128.4633,131.6334,131.8927,131.8614,135.9667,136.8121,139.9621,141.5284,143.3451,146.8278,148.41,148.4937,146.3653,149.3691,147.62,149.2869,154.2226,160.8944,167.4711,167.8437,172.4306,171.9071,178.035,183.3346,191.1025,196.7816,203.7736,217.0252,225.4946,233.5698,234.9718,242.8706,243.458,238.0876,229.3701,231.2123,236.4402,241.4902,250.1072,253.6172,261.9705,263.4616,268.707,268.7194,269.6035,269.0853,271.8282,274.5768,277.1741,281.8075,289.8992,291.5358,288.6333,276.0581,274.2836,267.6832,267.3933,268.6162,265.622,262.842,267.2992,267.6204,276.6651,271.2421,261.1551,252.4346,237.3385,236.2137,235.7247,,226.0274,,216.9858,,198.5778,186.0186,194.2822,190.343,172.2766,156.5712,157.6117,164.8785,161.4332,,146.4537,148.5098,148.2833,154.6414,155.7525,155.9399,152.8788,150.5979,150.0551,154.4733,155.7887,154.0705,159.4311,159.3443,159.0716,156.4822,157.5822,157.0004,163.9149,163.2236,162.5755,158.9711,159.3296,157.5284,144.1055,143.3761,144.5781,147.9373,145.3789,145.7719,146.4314,146.6816,150.2881,150.8634,152.5562,,143.1855,145.1209,148.9258,153.9198,153.9105,149.6731,158.3491,155.4709,157.7857,161.5109,166.6554,156.3927,162.6064,165.395,167.4813,172.4312,181.1242,186.9358,192.8161,197.1542,197.5491,199.6047,202.3104,199.2598,200.1736,201.028,198.9072,198.6503,194.9424,197.3297,198.29,196.1306,202.1445,208.0898,204.4669
"Makiki-Lower Punchbowl-Tantalus","Honolulu","HI","Honolulu","Honolulu",,,,,,228.857715430862,218.5162,207.5805,215.2401,,,154.848,,212.6964,,456.5604,554.9399,,,,161.1413,,202.8487,214.2895,197.597,235.8736,,,293.288590604027,,234.3486,235.4964,278.6985,253.1299,,172.6672,192.7535,198.6205,,138.3179,128.3775,145.932,180.8775,202.0958,245.5658,242.1451,,212.8789,254.226,229.5737,236.8005,202.5377,199.8058,213.6771,219.3957,184.4283,169.0413,,,214.067278287462,225.1212,235.0841,211.971,203.2886,212.5059,206.3282,207.2305,209.3141,206.722,,215.3687,244.8691,246.4517,224.2241,219.5801,222.3352,251.9717,249.7305,241.9314,244.8305,238.1619,,176.7728,210.6288,250.0176,268.5519,274.4984,262.5833,253.5223,261.492,272.5058,287.6481,267.5464,283.8977,301.9005,296.145,309.4724,313.0893,324.8189,312.9708,323.5684,328.9461,331.3018,341.3375,346.0818,357.8969,379.795,392.1366,397.6429,393.8285,407.6112,420.0692,435.8385,449.732,441.5911,456.7351,453.4049,459.5568,458.5031,466.1785,460.8739,458.6488,465.5921,484.7607,496.5591,491.9405,473.5523,481.3827,480.605,463.9842,460.5664,470.5569,509.8174,511.3295,512.7823,509.0497,497.359,498.9659,482.3307,464.896,518.247,497.3587,475.4483,467.1034,467.5113,475.6434,470.4094,471.3359,471.2322,470.9896,452.0617,438.5413,439.0467,468.5438,,385.785,418.17,410.3346,420.5292,449.3373,449.2773,425.8882,430.7243,430.9169,430.5463,428.3469,465.9776,463.5898,457.0415,425.3865,432.2525,447.3093,463.1032,456.7088,462.6499,466.1949,452.5866,480.4816,451.9432,440.4863,425.115,425.7043,439.4271,442.6213,427.8473,434.4417,431.5446,428.6325,417.2398,417.2618,408.5737,421.9849,432.8964,419.4329,426.3733,438.5126,444.6109,443.7472,450.7293,470.4244,464.077,441.3073,,483.1447,483.3444,469.6097,468.7431,457.2936,480.1963,510.1112,489.5332,483.4703,477.4727,479.7623,493.939,500.2093,482.1249,474.2676,487.0667,518.6667,515.3666,501.2358,501.8805,504.0968,
"Marquette Park","Chicago","IL","Chicago","Cook",70.5371,72.2173,71.5893,68.4058,,68.4368,69.3059,70.4214,71.658,,,,70.8446866485014,66.2296,66.0368,66.0801,67.8392,68.072,71.9602,70.9642,66.1363,63.2254,66.632,,73.0289,70.0546,71.5749,70.2296,73.4325,72.7497,,67.4162,78.1679,78.0267,76.2753,83.1676,81.495,84.2002,84.2639,80.5855,75.8876,83.2039,84.4951,85.9161,83.7753,82.9246,74.4811,77.0482,78.2651,84.1621,88.9682,88.8712,86.9348,91.2413,91.4345,96.4964,95.7421,96.3466,94.332,101.7308,107.3825,102.0603,97.5046,94.1148,101.2027,104.5745,101.7513,97.7824,105.0695,99.9308,95.6148,97.5775,95.7646,99.8957,101.8548,104.8982,108.2634,101.6482,100.1319,113.9904,113.3043,116.7319,120.29,119.8634,120.3997,120.6247,148.902,139.9375,129.0956,128.4037,132.6114,130.1284,130.6779,136.311,133.217,135.2597,137.0896,141.9794,144.7144,135.5544,132.5521,139.5802,137.5772,148.3224,162.1558,155.0179,148.1785,144.4676,137.0744,141.9102,147.4035,149.936,158.1896,164.0381,180.0866,172.7446,161.6006,170.3145,169.3829,172.0941,177.9126,181.5024,170.3722,170.3508,186.1717,181.3196,187.1269,185.1369,182.1974,184.7929,176.6104,163.1001,171.4598,166.4989,167.9387,176.8476,183.6141,,,,140.136054421769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.801242236025,,,,,,,,,,,,,79.8611111111111,,54.5959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.6184279021343,,
"The Colony","Anaheim","CA","Los Angeles","Orange",103.5441,,,,,,96.048632218845,105.8295,,,120.748299319728,,107.3949,104.5673,,117.1115,,112.2648,114.2066,117.8011,111.1607,,,100.297176820208,117.1311,116.3051,118.2572,121.7186,118.487,119.7008,,123.5985,121.9943,,112.7737,120.5932,118.5441,110.9873,120.428,128.4736,126.4092,133.9538,132.5756,,131.1762,,,126.381215469613,140.8296,147.6887,148.3811,158.5882,150.1368,,153.6262,160.6967,159.3853,,,157.692307692308,154.7863,156.4821,159.1495,158.1279,164.9508,168.6082,165.9149,168.7936,162.5205,181.2762,179.278,,187.0483,195.1602,194.1873,199.6347,201.7098,201.2555,195.5777,192.6335,216.6723,225.622,,209.4468,217.2679,213.3341,219.0694,218.9938,230.7769,252.7128,248.4385,257.0929,263.966,268.0479,281.8009,278.3994,285.0865,297.9727,306.0132,314.4445,308.7018,305.175,325.9056,338.8866,334.7643,315.6154,,322.8786,394.388,388.0903,360.4953,365.5865,384.191,420.6349,389.3163,408.8691,425.7152,423.2828,396.6781,402.4973,430.2899,420.7446,446.3937,,,386.21715418939,380.1259,,396.7409,,,,,,391.432791728213,,,,,,,,,,,,,,,,,,,,,,,,,,,223.955431754875,243.7817,,,,,,,,,,,216.923076923077,,,,,,,257.214554579674,,218.1975,,,,,,,,,,,,,,,,,,270.27027027027,,,,,,,,,,314.366424535916,,,,,,329.125338142471,,,351.123595505618,,,,,
"Hollywood Hills","Los Angeles","CA","Los Angeles","Los Angeles",178.8598,176.1029,183.2872,197.1407,177.3584,174.6713,163.484,170.511,168.7567,187.2529,192.8971,200.6752,201.3521,208.4876,214.1986,206.8561,203.2946,204.6117,212.6322,208.9643,210.5917,197.1607,216.0292,229.1275,233.5236,233.5241,238.3493,241.363,242.6732,260.9286,242.494,235.6572,223.209,224.7991,226.777,237.0205,241.6057,244.5635,234.3426,226.9995,221.7374,237.5973,261.5243,283.0211,269.534,264.0164,275.3515,282.5656,274.656,264.2216,267.8046,274.1281,269.9209,266.964,251.1384,248.6965,258.2495,276.639,284.5603,280.0418,291.8325,292.7241,294.0265,296.6679,301.6987,302.8576,311.2359,285.0829,286.2763,298.4215,329.1077,323.8111,306.9121,320.4536,314.7427,322.4151,341.5605,350.7185,345.0458,359.3122,354.8031,356.3533,359.2821,345.8488,384.3375,389.7698,393.408,384.9466,396.6802,407.0308,395.425,399.3686,394.2322,425.7942,431.8961,454.4053,457.232,449.1486,449.5793,465.7615,484.8261,494.7513,493.1394,510.3644,492.2084,481.2146,502.6507,504.2779,510.6651,566.2356,572.4112,563.5439,585.2274,602.5092,589.9262,598.2776,623.5123,616.1135,602.1027,605.5177,594.2766,582.027,604.3007,590.4109,587.4598,559.1839,573.2418,582.6722,600.3616,615.409,604.4814,617.4968,607.6551,639.5564,599.8243,602.929,643.0777,625.8657,617.8265,634.2555,658.0283,669.0678,644.513,626.4542,618.8451,629.3798,638.3679,644.6538,620.5602,567.2364,567.1954,,697.869,635.1504,575.6419,527.736,538.4129,527.5603,512.7362,527.6585,471.8006,451.3174,446.7131,472.1071,503.5367,537.3927,537.761,549.2648,547.2897,535.1731,479.2553,479.6696,529.8299,549.1735,524.0159,524.1716,493.0549,472.7927,478.2979,479.8695,473.132,500.4278,480.4625,469.5901,482.4365,508.4808,472.8162,428.846,454.0974,437.4465,449.0644,495.4834,575.5394,532.6261,565.3645,540.3505,614.7981,547.7412,552.4915,551.959,555.8584,,506.3676,542.8062,552.8845,629.8959,639.8625,586.3613,605.1054,637.8769,655.9874,594.1615,562.8822,604.4205,616.9327,642.8186,626.5133,658.29,671.2869,687.9676,706.6701,651.9968,659.4069,636.5988,696.0942
"Brighton Beach","New York","NY","New York","Kings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.357827476038,358.4599,352.0735,347.9363,,388.4871,420.1499,,,446.500402252615,,,471.656976744186,469.2076,470.563,487.5806,497.0562,,554.9895,,,,534.94623655914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Juniata Park-Feltonville","Philadelphia","PA","Philadelphia","Philadelphia",33.9035,34.0087,34.4726,34.679,35.2429,36.4652,37.6228,37.7692,,34.6154,35.6836,35.4838,37.3076,37.9883,37.1971,37.0614,36.992,37.3056,38.2017,39.1859,38.6783,37.2663,36.2365,36.8649,37.3213,37.1922,37.2177,36.7673,37.6124,40.042,40.0119,41.6501,40.6717,40.0521,38.7285,38.2245,38.1611,37.9685,38.0981,40.0295,40.0526,39.1977,38.75,42.2549,40.7779,40.8411,41.9498,42.5234,40.167,40.1476,38.5229,36.7577,40.3043,41.9858,40.6426,41.9612,41.1209,40.1125,38.0038,35.1949,35.787,37.6503,38.7083,39.2391,38.613,40.4481,42.4318,39.7749,40.165,41.3351,39.5445,37.5152,36.7861,39.5021,41.4478,42.3138,45.7532,44.8113,41.9497,37.8387,38.3707,42.6104,43.0244,43.5232,45.7696,45.489,45.9219,47.1084,48.8908,48.3044,47.9109,46.966,47.4548,48.5741,47.8048,47.8667,48.2533,50.5841,51.3989,54.0814,55.2344,53.8976,53.6094,56.4004,58.5062,57.2533,59.4722,60.8186,63.3355,65.2807,64.919,65.4245,66.0817,67.9974,73.3123,72.7334,71.6271,72.117,67.9343,68.7091,69.1928,75.7014,77.7198,78.0359,77.0962,77.7205,80.6579,81.2547,74.0521,72.4641,80.907,83.0019,84.0848,80.9878,84.811,82.1994,80.398,77.3417,78.7564,82.2121,80.2575,79.1944,92.9583,90.7054,82.4688,73.8521,76.934,83.9259,83.7333,78.5549,77.3545,81.5308,84.6176,75.9041,73.6983,67.8928,77.3601,85.987,81.3761,80.0576,83.2993,78.255,82.3625,78.2131,79.4825,79.3473,75.3563,70.2523,68.3898,74.9063,77.9602,75.9967,72.515,76.2868,76.488,75.5889,68.4708,69.4604,62.077,63.2117,52.2585,62.8773,69.6828,65.7127,64.3138,65.6965,70.0604,64.2708,60.0967,55.7232,,48.3611,58.4855,65.7697,55.5833,52.7683,56.9044,71.2405,60.6619,56.8277,55.0021,55.3895,52.3942,,,72.8469,82.1057,72.3471,74.2268,,50.6593,59.4221,61.2814,,,40.241935483871,,64.6405,71.0015,65.7002,57.9561,,48.1312,50.4527,60.1881
"Bronzeville","Chicago","IL","Chicago","Cook",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.148148148148,,,,,118.534482758621,115.189,,,,182.590233545648,,,,,,154.814814814815,,,152.564102564103,156.6213,182.5163,,,,,200.228832951945,,,,,,,,191.293532338308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Greenpoint","New York","NY","New York","Kings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.9816,539.0141,543.7105,542.8677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.984749455338,,,,,,,
