"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"Neighborhood","Fresh Meadows","New York","NY","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,4.77644975652944,,,,727100,0.275824024272514,7.27353201534376,0.0281969467748591,48,,,161
"Neighborhood","Lawncrest","Philadelphia","PA","Philadelphia, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",,2.31297034085879,81.39,24.7856,7.1827,93900,0.427807486631016,5.50561797752809,0.0192438764643237,78.7,,,101
"Neighborhood","Maspeth","New York","NY","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,8.95307658255865,95.4751,,1.6428,558000,-0.0179179358537896,9.84251968503937,0.0399139784946236,19.7,,,163
"Neighborhood","Montbello","Denver","CO","Denver, CO","Denver-Aurora, CO",,8.95750332005312,93.3111,8.6624,1.0926,182200,1.7877094972067,21.6288384512684,0.0868386388583973,88.2,,,57
"Neighborhood","Penn Wynne","Wynnewood","PA","Philadelphia, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",,7.67153607791058,,,,365900,-0.13646288209607,8.22241940254363,0.0341322765783001,11.4,,,115
"Neighborhood","Rego Park","New York","NY","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,8.2979194333776,92.3688,,,606500,0.148612945838837,8.61389684813754,0.0336323165704864,23.5,,,173.5
"Neighborhood","Saugus","Santa Clarita","CA","Los Angeles, CA","Los Angeles-Long Beach-Santa Ana, CA",,6.47189021691014,79.6696,3.3495,1.289,447900,0.606469002695418,7.5390156062425,0.0165260102701497,55.4,,,65
"Neighborhood","University Gardens","Great Neck","NY","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,7.76892430278884,,,,776900,0.43956043956044,5.48540393754243,0.0192753250096538,3.6,,,188
"Neighborhood","Westchester","Los Angeles","CA","Los Angeles, CA","Los Angeles-Long Beach-Santa Ana, CA",,5.55112881806109,94.0143,,,822000,0.710610144572409,3.76167634435749,-0.00111800486618008,42.8,,,62
"Neighborhood","Wicker Park","Chicago","IL","Chicago, IL","Chicago-Naperville-Joliet, IL-IN-WI",,1.25276671093404,65.9674,,,427000,-0.0702082845775802,3.69111219038368,0.0126697892271663,70.4,,,113
"Neighborhood","College Point","New York","NY","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,6.93891102257636,,,,544200,-0.110132158590308,11.4935464044253,0.0427195883866225,24.8,,,161
"Neighborhood","Fort Hamilton","New York","NY","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,7.68924302788845,90.875,,,719600,0.139159476760367,12.967032967033,0.0407893274041133,31,,,161
"Neighborhood","Arverne","New York","NY","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,6.15316511730854,,,,302700,0.431320504313205,6.1732725359523,0.0382028410967956,39.5,,,161
"Neighborhood","Arlington","Baltimore","MD","Baltimore, MD","Baltimore-Towson, MD",,0.325365205843293,,,10.5635,59400,-1.49253731343284,-10.8108108108108,-0.0264309764309765,122,,,120
"Neighborhood","Belle Harbor","New York","NY","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,2.10934041611332,,,,720100,-0.027766208524226,1.45111298957453,-0.00194695181224835,13,,,161
"Neighborhood","Broad Channel","New York","NY","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,1.6423196104471,,,,348500,0.287769784172662,-0.0286861732644865,0.00410616929698704,45.4,,,161
"Neighborhood","Corona","New York","NY","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,9.17662682602922,,,,422900,0.499049429657795,12.1453195438876,0.0409198392054859,24.4,,,240
"Neighborhood","East Cambridge","Cambridge","MA","Boston, MA","Boston-Cambridge-Quincy, MA-NH",,8.76494023904382,,,,586000,1.31396957123098,11.8534071387669,0.0412269624573378,10.3,,,69
"Neighborhood","Kingsgate","Kirkland","WA","Seattle, WA","Seattle-Tacoma-Bellevue, WA",,8.81806108897742,81.9827,5.4987,4.52,439200,0.895933838731909,7.14808489875579,0.0625523679417122,44.7,,,66
"Neighborhood","Lauderdale Isles","Fort Lauderdale","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,6.52501106684374,,,,363900,0.71962358151121,19.7827518104016,0.0261472932124209,96.7,,,111
"Neighborhood","Montclair","Denver","CO","Denver, CO","Denver-Aurora, CO",,9.29172200088535,100,4.8077,,375000,1.48849797023004,12.781954887218,0.044624,43.9,,,61
"Neighborhood","North Hills","Los Angeles","CA","Los Angeles, CA","Los Angeles-Long Beach-Santa Ana, CA",,5.86764054891545,90.1325,11.9048,3.3948,461000,0.479511769834351,6.51571164510166,0.0115726681127983,63.6,,,89
"Neighborhood","Okolona","Louisville","KY","Louisville/Jefferson County, KY","Louisville/Jefferson County, KY-IN",,5.40061974324923,71.9386,,,115500,0.609756097560976,2.12201591511936,0.0275151515151515,4.2,,,95
"Neighborhood","Panorama City","Los Angeles","CA","Los Angeles, CA","Los Angeles-Long Beach-Santa Ana, CA",,9.28508189464365,95.3929,8.7605,1.478,356200,0.82083215397679,11.1735330836454,0.0286215609208309,70.6,,,88.5
"Neighborhood","Pine Ridge","Naples","FL","Naples, FL","Naples-Marco Island, FL",,9.24302788844622,,,,627000,2.60186548846343,15.2785438499724,0.045786283891547,57,,,145
"Neighborhood","Playa Vista","Los Angeles","CA","Los Angeles, CA","Los Angeles-Long Beach-Santa Ana, CA",,4.04382470119522,,,3.4916,699500,0.748955782802823,2.02742123687281,0.00357827019299495,69,,,77
"Neighborhood","Pomonok","New York","NY","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,2.04736609119079,,,,452400,0.44404973357016,1.38951142985208,0.0124602122015915,60.9,,,161
"Neighborhood","Sun Lakes","Chandler","AZ","Phoenix, AZ","Phoenix-Mesa-Scottsdale, AZ",,7.37051792828685,87.401,3.3991,0.5723,272500,0.5906238464378,4.76739715494041,0.0352880733944954,32.8,,,64
"Neighborhood","Mission Hill","Boston","MA","Boston, MA","Boston-Cambridge-Quincy, MA-NH",,9.27844178840195,,,,405400,0.971357409713574,16.5947656025309,0.0636309817464233,7,,,59
"Neighborhood","Bay Terrace","New York","NY","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,4.44444444444444,,,,397000,0.176633863234923,4.9154334038055,0.0171813602015114,13.8,,,161
"Neighborhood","Far Rockaway","New York","NY","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,8.01018149623727,90.9091,,,391500,1.0844306738962,8.59916782246879,0.0319259259259259,52.6,,,161
"Neighborhood","Flushing","New York","NY","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,7.01416555998229,94.9858,,,557600,-1.1873117136275,13.1034482758621,0.0323923959827834,37.3,,,165
"Neighborhood","Huntington Bay","Huntington","NY","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,1.08455068614431,,,,1066900,-0.243104254324451,0.631956234672703,0.00343987252788458,18.2,,,153
"Neighborhood","Newell","Charlotte","NC","Charlotte, NC","Charlotte-Gastonia-Concord, NC-SC",,2.88401947764498,35.7002,6.8292,6.4203,122600,0.245298446443173,4.69684030742955,0.0186623164763458,102.2,,,95.5
"Neighborhood","Pacific Palisades","Los Angeles","CA","Los Angeles, CA","Los Angeles-Long Beach-Santa Ana, CA",,9.95794599380257,100,,,2460100,1.14710961269632,17.0027584894892,0.0465676192024715,56.1,,,88.5
"Neighborhood","Venice","Los Angeles","CA","Los Angeles, CA","Los Angeles-Long Beach-Santa Ana, CA",,7.25320938468349,90.7234,2.5041,,1351300,0.933671945025396,5.90955404028529,0.017496484866425,63.3,,,85
"Neighborhood","Howard Beach","New York","NY","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,1.55157149181054,82.0959,,,554300,-0.323682790864952,0.380296993842811,0.0016886162727765,30.5,,,231.5
"Neighborhood","Meridian","Butler Township","PA","Pittsburgh, PA","Pittsburgh, PA",,8.5502434705622,,,,166700,0.361228175797712,8.67014341590613,0.0294361127774445,0.9,,,97
"Neighborhood","Loch Raven","Baltimore","MD","Baltimore, MD","Baltimore-Towson, MD",,0.630810092961487,,,11.2436,108100,-0.916590284142988,-10.6611570247934,-0.0310730804810361,74.2,,,120
"Neighborhood","South Weymouth","Weymouth","MA","Boston, MA","Boston-Cambridge-Quincy, MA-NH",,1.99867197875166,,,,331700,0.363086232980333,3.14054726368159,0.00948748869460347,13.2,,,64
"Neighborhood","Hollis","New York","NY","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,5.61088977423639,83.5256,6.1765,1.4149,396800,0.379458639008348,3.95598637673566,0.0140826612903227,41.2,,,161
"Neighborhood","Jamaica","New York","NY","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,8.30898627711377,86.3604,5.7725,0.7204,349500,0.488786658999425,9.69868173258004,0.0312875536480686,57.3,,,177
"Neighborhood","La Tuna Canyon","Los Angeles","CA","Los Angeles, CA","Los Angeles-Long Beach-Santa Ana, CA",,6.09119079238601,,,,528100,0.955840183521315,13.692142088267,0.0172126491194848,90.6,,,77
"Neighborhood","Lake Success","Great Neck","NY","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,5.93625498007968,,,,1227600,0.310508252982513,4.94998717619903,0.0178388725969372,30.7,,,188
"Neighborhood","Newhall","Santa Clarita","CA","Los Angeles, CA","Los Angeles-Long Beach-Santa Ana, CA",,8.40858787073926,85.303,4.2938,1.699,434400,0.835654596100279,8.54572713643178,0.0224838858195211,65,,,84
"Neighborhood","North Weymouth","Weymouth","MA","Boston, MA","Boston-Cambridge-Quincy, MA-NH",,3.34218680832227,,,,305400,0.0655307994757536,8.37473385379702,0.0211394891944989,13.6,,,64
"Neighborhood","Oakland Gardens","New York","NY","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,5.38955289951306,86.984,,,767600,-0.026048450117218,6.1834278600083,0.0246886399166233,17.3,,,161
"Neighborhood","Ozone Park","New York","NY","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,8.43293492695883,,,,403500,0.824587706146927,5.98896769109535,0.0204684014869889,29,,,187
"Neighborhood","Sherman Oaks","Los Angeles","CA","Los Angeles, CA","Los Angeles-Long Beach-Santa Ana, CA",,8.02788844621514,91.8764,4.8757,1.7307,507300,0.555004955401388,6.84498736310025,0.0139660950128129,61.9,,,76.5
"Neighborhood","South Ozone Park","New York","NY","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,6.40548915449314,91.7582,3.663,1.3546,389600,0.23154103421662,4.90037695207324,0.0158162217659137,34,,,199
"Neighborhood","Sunland","Los Angeles","CA","Los Angeles, CA","Los Angeles-Long Beach-Santa Ana, CA",,7.44355909694555,92.4862,6.9872,2.1472,452000,0.71301247771836,7.08362947168917,0.0133982300884956,88.4,,,74
"Neighborhood","Thomaston","Great Neck","NY","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,8.60336432049579,,,,962300,0.375508501095233,7.12456862963375,0.0274945443208978,1.3,,,188
"Neighborhood","Toluca Lake","Los Angeles","CA","Los Angeles, CA","Los Angeles-Long Beach-Santa Ana, CA",,3.00796812749004,,,,748400,0.67258541834813,3.28457079768148,0.00487306253340458,58.9,,,77
"Neighborhood","Tujunga","Los Angeles","CA","Los Angeles, CA","Los Angeles-Long Beach-Santa Ana, CA",,7.29747675962815,98.9011,6.5152,3.461,465200,0.540306894315971,9.0227325990157,0.01317067927773,61.4,,,77
"Neighborhood","Winnetka","Los Angeles","CA","Los Angeles, CA","Los Angeles-Long Beach-Santa Ana, CA",,5.1394422310757,88.1168,10.2442,2.2038,452800,0.332373144249945,5.08238570433975,0.01011925795053,65.9,,,78
"Neighborhood","Cragin","Chicago","IL","Chicago, IL","Chicago-Naperville-Joliet, IL-IN-WI",,3.56131031429836,67.1825,,,218200,0.275735294117647,10.6490872210953,0.0470073327222731,130.3,,,113
"Neighborhood","Westhampton","Richmond","VA","Richmond, VA","Richmond, VA",,8.80035413899956,,,,357700,1.59045725646123,5.26780459093585,0.032977355325692,1.3,,,89
"Neighborhood","Annandale","Clinton Township","NJ","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,5.03762726870297,,,,351100,0.429061784897025,1.59143518518519,0.00904015949871839,19,,,144
"Neighborhood","Canoga Park","Los Angeles","CA","Los Angeles, CA","Los Angeles-Long Beach-Santa Ana, CA",,7.78220451527224,93.3845,5.8543,2.3238,471300,0.554725837422658,7.50456204379562,0.0155654572459156,64.3,,,75.5
"Neighborhood","Curtis Bay","Baltimore","MD","Baltimore, MD","Baltimore-Towson, MD",,3.99291722000885,,,20.8538,64400,0.15552099533437,10.2739726027397,0.0399534161490682,89.6,,,120
"Neighborhood","Granada Hills","Los Angeles","CA","Los Angeles, CA","Los Angeles-Long Beach-Santa Ana, CA",,8.22930500221337,92.1762,6.6471,2.4692,532200,0.795454545454545,7.25513905683192,0.0161217587373168,62.4,,,80
"Neighborhood","Hollywood","Los Angeles","CA","Los Angeles, CA","Los Angeles-Long Beach-Santa Ana, CA",,8.244798583444,78.2661,4.7143,3.1768,643600,1.03610675039246,15.0929899856938,0.0427858918582971,58.5,,,80
"Neighborhood","Jamaica Estates","New York","NY","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,4.12793271359008,,,,911500,0.429704715733803,6.02535768291264,0.0215106966538672,55.8,,,161
"Neighborhood","North Amherst","Amherst","MA","Springfield, MA","Springfield, MA",,4.800796812749,,,,317500,0.315955766192733,1.73021467478372,0.0130834645669291,4.7,,,115
"Neighborhood","Northridge","Los Angeles","CA","Los Angeles, CA","Los Angeles-Long Beach-Santa Ana, CA",,9.37583001328021,87.7974,2.6842,0.3918,631300,0.637653435357883,11.873117136275,0.0300744495485505,53.5,,,84
"Neighborhood","Pilsen","Chicago","IL","Chicago, IL","Chicago-Naperville-Joliet, IL-IN-WI",,0.602036299247455,,,,217500,-0.320806599450046,-5.51694178974804,0.00474942528735633,79.7,,,113
"Neighborhood","Ravenswood","Chicago","IL","Chicago, IL","Chicago-Naperville-Joliet, IL-IN-WI",,0.475874280655157,68.1385,,,282100,0.213143872113677,4.48148148148148,0.0133746898263027,109.9,,,99
"Neighborhood","Shadow Hills","Los Angeles","CA","Los Angeles, CA","Los Angeles-Long Beach-Santa Ana, CA",,6.73749446657813,,,7.6805,685300,1.73693586698337,14.7713950762016,0.00088866189989778,66.4,,,77
"Neighborhood","Sylmar","Los Angeles","CA","Los Angeles, CA","Los Angeles-Long Beach-Santa Ana, CA",,6.17529880478088,91.5807,7.0792,3.2969,406200,0.370644922164566,10.2605863192182,0.025233874938454,60.8,,,75
"Neighborhood","Westwood","Kalamazoo","MI","Kalamazoo, MI","Kalamazoo-Portage, MI",,4.02169101372289,,,,105200,0.573613766730402,1.54440154440154,0.0200950570342204,15.5,,,114
"Neighborhood","Enterprise","Las Vegas","NV","Las Vegas, NV","Las Vegas-Paradise, NV",,5.19034971226206,75.0389,10.6072,7.2944,216400,0.979934671021932,11.8924508790072,0.0605452865064695,96.5,,,81.5
"Neighborhood","Essex Village","Essex","CT","Hartford, CT","Hartford-West Hartford-East Hartford, CT",,3.71181938911023,,,,425400,0.212014134275618,0.829580469305523,0.00440526563234611,39.5,,,141
"Neighborhood","Malba","New York","NY","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,1.40327578574591,,,,931800,0.247444862829478,2.01445149989052,0.00831830864992478,72,,,161
"Neighborhood","Bayside","New York","NY","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,7.41035856573705,88.8278,,,723500,0.249411112650686,7.04246190264832,0.0251154111955771,25.7,,,158.5
"Neighborhood","Branford Center","Branford","CT","New Haven, CT","New Haven-Milford, CT",,7.02744577246569,,,,243700,0.536303630363036,8.31111111111111,0.00702913418137063,40.8,,,133
"Neighborhood","Brighton","Boston","MA","Boston, MA","Boston-Cambridge-Quincy, MA-NH",,3.59893758300133,,,,328900,0.642594859241126,4.74522292993631,0.0169291577987229,15.9,,,59
"Neighborhood","Canyon Country","Santa Clarita","CA","Los Angeles, CA","Los Angeles-Long Beach-Santa Ana, CA",,5.16378928729526,82.6782,8.3659,1.9996,404900,0.37183936539415,8.05978115825994,0.0196591751049642,65.4,,,74
"Neighborhood","Chatsworth","Los Angeles","CA","Los Angeles, CA","Los Angeles-Long Beach-Santa Ana, CA",,8.20717131474104,81.9398,4.0972,2.0945,533400,0.717522658610272,9.1020658621395,0.0221897262842146,55.2,,,79
"Neighborhood","East Liberty","Pittsburgh","PA","Pittsburgh, PA","Pittsburgh, PA",,9.867197875166,,,,92200,2.330743618202,14.6766169154229,0.056702819956616,50.7,,,107.5
"Neighborhood","Great Neck Estates","Great Neck","NY","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,3.1186365648517,,,,1422500,0.154896852777582,2.61126740243814,0.010641827768014,52.6,,,188
"Neighborhood","Harbor City","Los Angeles","CA","Los Angeles, CA","Los Angeles-Long Beach-Santa Ana, CA",,4.82293050022134,90.7576,12.517,2.4039,456100,0.153711023276241,6.73999531944769,0.00938829204121894,54.8,,,77
"Neighborhood","Kings Point","Great Neck","NY","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,2.82425852146968,,,,2561000,-0.543689320388349,1.7077045274027,0.00420031237797724,29,,,188
"Neighborhood","Pacoima","Los Angeles","CA","Los Angeles, CA","Los Angeles-Long Beach-Santa Ana, CA",,5.44267374944666,89.9606,17.1471,4.0961,342100,0.765832106038292,6.63965087281796,0.0168313358667056,75.5,,,80
"Neighborhood","Reseda","Los Angeles","CA","Los Angeles, CA","Los Angeles-Long Beach-Santa Ana, CA",,4.71447543160691,91.392,8.5219,2.669,418600,0.552486187845304,5.86747597369752,0.0115981844242714,71,,,69
"Neighborhood","Skyland","Denver","CO","Denver, CO","Denver-Aurora, CO",,6.45418326693227,,,,301100,1.1760752688172,11.1070110701107,0.0423281301893059,81.6,,,61
"Neighborhood","Sun Valley","Los Angeles","CA","Los Angeles, CA","Los Angeles-Long Beach-Santa Ana, CA",,5.75697211155379,87.9874,9.3348,0.8225,409300,0.367827366356057,10.5021598272138,0.0272758367945272,60.4,,,70
"Neighborhood","Indian Creek","Denver","CO","Denver, CO","Denver-Aurora, CO",,9.14563966356795,98.0769,,3.0638,185500,0.651112316874661,11.4114114114114,0.0422695417789758,22.8,,,61
"Neighborhood","Neponsit","New York","NY","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,1.13767153607791,,,,826400,-0.373719107896323,-11.9445924347363,-0.0326391577928364,16.2,,,161
"Neighborhood","South Amherst","Amherst","MA","Springfield, MA","Springfield, MA",,4.17441345728198,,,,263100,0.266768292682927,-0.0379939209726444,0.0108513873052072,4.2,,,115
"Neighborhood","Walbrook","Baltimore","MD","Baltimore, MD","Baltimore-Towson, MD",,1.66666666666667,,,21.949,74100,0.953678474114441,-1.06809078771696,0.00797570850202423,122.1,,,120
"Neighborhood","Alderwood Manor","Lynnwood","WA","Seattle, WA","Seattle-Tacoma-Bellevue, WA",,9.20097388224878,79.7917,4.5321,1.8709,355000,0.509626274065685,5.060668836934,0.0598253521126761,29.8,,,77
"Neighborhood","Arrowhead Farms","San Bernardino","CA","Riverside, CA","Riverside-San Bernardino-Ontario, CA",,9.76538291279327,,,,192900,1.90174326465927,26.4089121887287,0.0986780715396578,48.7,,,75
"Neighborhood","Briarwood","New York","NY","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,2.84417884019478,80.6319,,,438800,-0.295387411951829,3.22277111267937,0.0116886964448495,9.8,,,161
"Neighborhood","East Elmhurst","New York","NY","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,7.82204515272244,95.5,,1.4864,548200,0.146145414687614,7.80727630285152,0.0260726012404231,31.9,,,216
"Neighborhood","Falcon","Colorado Springs","CO","Colorado Springs, CO","Colorado Springs, CO",,4.14342629482072,72.1334,9.9073,7.272,213900,0.753650494583137,6.36499254102437,0.0339551192145862,114.1,,,82
"Neighborhood","Hale","Denver","CO","Denver, CO","Denver-Aurora, CO",,8.50818946436476,89.8,,,368300,1.15352925020599,12.0133819951338,0.0476812381210969,38.6,,,61
"Neighborhood","Kenmore","Boston","MA","Boston, MA","Boston-Cambridge-Quincy, MA-NH",,7.02301903497123,,,,418000,1.77745312880448,6.41547861507128,0.026531100478469,9.2,,,59
"Neighborhood","Kennydale","Renton","WA","Seattle, WA","Seattle-Tacoma-Bellevue, WA",,7.84196547144754,,,,393800,0.561797752808989,5.32227868414014,0.0600533265617065,24.6,,,72
"Neighborhood","La Jolla","San Diego","CA","San Diego, CA","San Diego-Carlsbad-San Marcos, CA",,9.24524125719345,83.2087,3.3374,0.5282,1562800,0.871361259923837,8.54285317405195,0.0319522651650883,39.7,,,101.5
"Neighborhood","North Hollywood","Los Angeles","CA","Los Angeles, CA","Los Angeles-Long Beach-Santa Ana, CA",,5.71934484285082,88.6964,4.2998,1.7088,474900,0.571791613722999,6.36058230683091,0.0155632764792588,73.2,,,66.5
"Neighborhood","Studio City","Los Angeles","CA","Los Angeles, CA","Los Angeles-Long Beach-Santa Ana, CA",,9.29836210712705,86.256,1.564,,1000300,1.50177574835109,8.77555458895172,0.0195521343596921,62,,,81
"Neighborhood","Tarzana","Los Angeles","CA","Los Angeles, CA","Los Angeles-Long Beach-Santa Ana, CA",,7.41921204072599,83.4382,6.8796,2.1184,702100,0.992520138089758,14.0328081858048,0.00179604045007831,75,,,94
"Neighborhood","Valencia","Santa Clarita","CA","Los Angeles, CA","Los Angeles-Long Beach-Santa Ana, CA",,6.7286409915892,77.4017,1.926,1.7332,489300,0.616903146206046,7.06783369803063,0.00937052932761095,56.9,,,84.5
"Neighborhood","Waverly","Baltimore","MD","Baltimore, MD","Baltimore-Towson, MD",,0.624169986719788,,,29.6585,90700,0.220994475138122,-0.657174151150055,0.0112789415656009,212.5,,,120
"Neighborhood","Wilmington","Los Angeles","CA","Los Angeles, CA","Los Angeles-Long Beach-Santa Ana, CA",,8.1717574147853,90.3111,5,,396800,0.532049657968077,14.8480463096961,0.0379007056451612,60.2,,,77
"Neighborhood","Woodland Hills","Los Angeles","CA","Los Angeles, CA","Los Angeles-Long Beach-Santa Ana, CA",,6.81717574147853,84.6282,2.7239,2.0969,715900,0.51951698960966,5.09395184967704,0.00492806257857237,65.4,,,90
"Neighborhood","Woodhaven","New York","NY","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,8.3842408145197,85.7143,,,407300,0.966782350024789,8.99116938720899,0.0354087895899828,26.6,,,161
"Neighborhood","Cambria Heights","New York","NY","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,4.25630810092961,,,1.8356,386800,0.10351966873706,1.9773266543633,0.00754653567735253,28.4,,,161
"Neighborhood","East Weymouth","Weymouth","MA","Boston, MA","Boston-Cambridge-Quincy, MA-NH",,1.97653829127933,,,,301600,0.232635427052177,2.86493860845839,0.015948275862069,14.4,,,64
"Neighborhood","Edgebrook","Chicago","IL","Chicago, IL","Chicago-Naperville-Joliet, IL-IN-WI",,1.4497565294378,,,,428500,0,-0.64920009274287,-0.00098016336056006,42.3,,,113
"Neighborhood","Encino","Los Angeles","CA","Los Angeles, CA","Los Angeles-Long Beach-Santa Ana, CA",,6.27047366091191,87.6043,4.2246,0.9048,780900,0.051249199231262,10.8445706174592,0.00652836470738882,80.1,,,75
"Neighborhood","Fort Logan","Denver","CO","Denver, CO","Denver-Aurora, CO",,9.01062416998672,83.6838,6.2963,2.0265,278800,0.977906555595799,10.0671140939597,0.0486011477761836,40.4,,,69
"Neighborhood","Roxbury","Boston","MA","Boston, MA","Boston-Cambridge-Quincy, MA-NH",,9.30500221336875,,,,366500,1.60798447463266,25.9883121347542,0.10237380627558,40.2,,,59
"Neighborhood","San Pedro","Los Angeles","CA","Los Angeles, CA","Los Angeles-Long Beach-Santa Ana, CA",,7.34838424081452,89.2019,5.0205,2.3355,522400,0.365033621517771,10.9600679694138,0.0203790199081164,48.4,,,78
"Neighborhood","Shadyside","Pittsburgh","PA","Pittsburgh, PA","Pittsburgh, PA",,9.60380699424524,,,,320600,0.312891113892365,20.1198950917947,0.0542420461634436,19.5,,,107.5
"Neighborhood","Brickell","Miami","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,1.64010624169987,94.5144,,,410800,0.268489138393947,2.1636408853519,-0.0155282375851996,216.5,,,149
"Neighborhood","Elkhorn","Omaha","NE","Omaha, NE","Omaha-Council Bluffs, NE-IA",,5.33200531208499,,,,235700,0.25521054870268,2.83595113438045,-0.390470937632584,1.8,,,89
"Neighborhood","Glen Oaks","New York","NY","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,6.23505976095618,84.5975,,,575800,-0.912063328170711,9.1563981042654,0.0388381382424452,6.8,,,161
"Neighborhood","Guilford Center","Guilford","CT","New Haven, CT","New Haven-Milford, CT",,4.14121292607348,,,,335700,-0.0892857142857143,-1.58311345646438,0.0104021447721179,16.4,,,133
"Neighborhood","Rockaway Beach","New York","NY","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,5.55776892430279,,,,317600,1.8601667735728,5.86666666666667,0.0106926952141058,58.2,,,161
"Neighborhood","Seaview","Seattle","WA","Seattle, WA","Seattle-Tacoma-Bellevue, WA",,7.14696768481629,,,,478900,0.736222128733698,5.18339556336481,0.0488932971392775,29.8,,,53
"Neighborhood","Kew Gardens Hills","New York","NY","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,5.26339088092076,81.0178,,,594100,0.320837554880108,7.04504504504505,0.0258845312236997,26.8,,,161
"Neighborhood","Jackson Heights","Mobile","AL","Mobile, AL","Mobile, AL",,2.94599380256751,,,,111700,-0.0894454382826476,6.78776290630975,0.0146732318710832,99.6,,,133
"Neighborhood","Navco","Mobile","AL","Mobile, AL","Mobile, AL",,0.894200973882249,,,10.5423,55000,-0.36231884057971,-4.84429065743945,-0.0104909090909091,131.7,,,133
"Neighborhood","Neely","Mobile","AL","Mobile, AL","Mobile, AL",,6.08455068614431,,,10.7906,36200,2.25988700564972,-5.23560209424084,0.011243093922652,30.7,,,133
"Neighborhood","Neshota","Mobile","AL","Mobile, AL","Mobile, AL",,6.8548030101815,,,,75500,1.20643431635389,8.47701149425287,0.0113642384105961,81,,,133
"Neighborhood","Plateau","Mobile","AL","Mobile, AL","Mobile, AL",,2.29747675962815,,,,33700,0.597014925373134,-15.3266331658291,-0.0552522255192879,55.4,,,133
"Neighborhood","Mountain View","Bend","OR","Bend, OR","Bend, OR",,8.78043382027446,88.5209,5.2351,3.362,231000,0.873362445414847,11.7561683599419,0.0349999999999999,54,,,86.5
"Neighborhood","Oak Forest","Little Rock","AR","Little Rock, AR","Little Rock-North Little Rock-Conway, AR",,0.745905267817618,,,10.3241,53000,0,-11.371237458194,0.00505660377358486,107.9,,,118
"Neighborhood","Alta Mira","Tempe","AZ","Phoenix, AZ","Phoenix-Mesa-Scottsdale, AZ",,5.62638335546702,,,,339800,0.651658767772512,-6.00276625172891,-0.00251912889935257,7.2,,,76
"Neighborhood","Apache Wells","Mesa","AZ","Phoenix, AZ","Phoenix-Mesa-Scottsdale, AZ",,5.17485613103143,,,,211300,0.714966634890372,-0.98406747891284,0.0215286322763844,29.9,,,74
